Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
500,75,RL,66.0,2745,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,PosN,Norm,1Fam,1Story,7,7,1939,1954,Gable,CompShg,CBlock,BrkComm,None,11.117334080860457,TA,TA,CBlock,TA,Fa,Gd,ALQ,137.88840206010173,Unf,32.447946230048714,1765.769357807734,1936.1057060978844,GasA,Gd,Y,FuseF,1019,613,5,1637,1,0,2,0,2,1,Ex,3,Typ,2,Fa,Attchd,,Fin,2,388.9030469135393,Gd,Po,Y,549,125,23,77,108,0,NA,NA,NA,132,7,2007,COD,Partial,368414
501,70,FV,84.0,8318,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,7,1987,2007,Hip,CompShg,CBlock,ImStucc,None,100.00421392196154,Fa,Gd,PConc,Gd,TA,No,ALQ,246.29560934732692,Unf,122.22441524498836,125.2719607423173,493.7919853346326,GasA,Gd,Y,SBrkr,4000,399,42,4441,0,0,2,0,2,1,Gd,6,Typ,1,NA,2Types,,Fin,1,174.4492972834295,Gd,Fa,Y,22,137,0,22,0,0,NA,GdPrv,NA,2838,10,2010,CWD,Family,457816
502,50,RM,66.0,4343,Grvl,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,3,5,1872,2002,Gable,CompShg,Stucco,Stone,None,84.781889152374,Gd,Fa,CBlock,TA,Gd,Av,ALQ,,Unf,26.50307217294779,372.4217938615842,1725.5002521628085,GasA,Ex,Y,SBrkr,2349,1605,0,3954,1,0,2,1,3,1,Gd,5,Typ,1,Po,Attchd,,RFn,1,398.241903766127,Ex,TA,Y,107,145,10,7,40,0,NA,NA,NA,219,12,2009,New,Partial,389352
503,180,RL,20.0,3298,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Unf,9,5,1915,1950,Hip,CompShg,HdBoard,Plywood,Stone,146.95225047799372,Gd,Gd,CBlock,Fa,TA,Mn,BLQ,1048.267613231342,Unf,38.645780733201136,214.6283325388567,1301.5417265033998,GasA,TA,Y,SBrkr,1799,1468,37,3304,1,0,2,1,1,1,Gd,7,Typ,1,Ex,CarPort,,RFn,1,100.33332653084406,Fa,NA,Y,163,89,173,0,24,0,NA,MnPrv,NA,0,11,2010,COD,Alloca,433308
504,85,RM,60.0,4863,Pave,NA,IR1,Lvl,AllPub,Corner,Sev,Veenker,RRAe,Norm,1Fam,2.5Fin,7,6,1933,1990,Flat,CompShg,CBlock,HdBoard,BrkFace,72.45384525452101,Gd,TA,BrkTil,Gd,Gd,No,Unf,608.4745417985603,Unf,6.6941823469338635,165.05655152818613,780.2252756736802,GasA,Ex,Y,SBrkr,1156,1340,0,2496,1,0,4,1,4,1,TA,5,Typ,0,Po,CarPort,,RFn,2,92.83977085236383,Ex,TA,Y,103,321,16,1,500,258,NA,NA,NA,950,11,2008,VWD,Alloca,376371
505,60,RL,53.0,2219,Pave,Pave,IR1,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Unf,5,3,1916,1963,Gable,CompShg,WdShing,Stucco,None,60.10307430850646,Fa,Fa,BrkTil,Gd,TA,No,BLQ,285.899191943781,Unf,11.943132898978932,2500.0,2797.84232484276,GasA,TA,N,SBrkr,1497,1828,30,3355,0,0,2,2,2,1,TA,6,Typ,0,Po,Basment,1947.0,Fin,2,110.77412836525798,Ex,TA,Y,10,33,68,0,42,253,NA,NA,NA,888,11,2007,COD,AdjLand,430292
506,30,C,89.0,4785,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,2FmCon,2.5Unf,4,7,1951,2003,Gable,CompShg,VinylSd,Stucco,BrkFace,146.53575170910995,TA,TA,CBlock,Gd,TA,No,GLQ,735.7095094241439,Unf,9.515229395098686,559.9829501020372,1305.20768892128,GasA,Fa,Y,SBrkr,1042,449,0,1491,1,0,2,0,5,1,TA,5,Typ,1,TA,Detchd,1912.0,NA,1,266.12454832178236,Fa,Ex,P,111,90,0,0,37,129,NA,NA,NA,0,2,2009,ConLw,Abnorml,314668
507,20,RL,72.0,2466,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,RRNn,Norm,1Fam,1.5Fin,2,5,1965,1989,Hip,CompShg,CBlock,BrkFace,None,245.051640575305,Gd,TA,Stone,TA,TA,Av,GLQ,1787.092974867772,Unf,37.431502212803736,816.0102833022449,2640.5347603828204,GasA,Ex,Y,SBrkr,820,1607,0,2427,1,0,2,0,5,1,TA,8,Typ,1,Fa,CarPort,,NA,2,95.72400263976986,Ex,NA,Y,58,31,73,0,206,237,NA,NA,NA,0,9,2010,ConLI,Alloca,351279
508,75,RM,64.0,5867,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Timber,RRAe,Norm,2FmCon,2.5Unf,6,5,1884,2003,Gable,Roll,AsbShng,MetalSd,None,18.694837256911292,Gd,TA,BrkTil,TA,Gd,Mn,Rec,1236.3161693643729,Unf,30.081305867668185,917.2634309091629,2183.6609061412037,GasA,Gd,Y,SBrkr,1064,2000,0,3064,1,0,2,0,4,1,Fa,6,Typ,0,Po,NA,,RFn,2,333.17774686762357,Gd,Gd,Y,80,19,0,0,30,0,NA,NA,NA,106,12,2009,COD,Family,431314
509,20,RL,46.0,7102,Grvl,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,RRNn,Norm,1Fam,SLvl,3,5,1969,2009,Gable,CompShg,HdBoard,WdShing,None,21.212151887876534,Gd,Gd,CBlock,Gd,Gd,Av,BLQ,1678.7536503265294,Unf,18.885362846862748,221.9817999965807,1919.620813169973,GasA,TA,Y,SBrkr,1640,950,17,2607,1,0,2,1,3,1,Gd,8,Typ,1,Fa,2Types,,Unf,2,584.1320882927198,NA,NA,Y,27,414,149,93,61,0,NA,NA,NA,0,2,2007,ConLw,Family,416558
510,90,RM,106.0,5978,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,Artery,Norm,Duplex,2Story,7,8,1909,1965,Gable,CompShg,Wd Sdng,CBlock,None,27.623580776912238,TA,TA,CBlock,Gd,Gd,Av,ALQ,174.11911088114445,Unf,0.08532676014135879,413.7471551126771,587.9515927539629,GasA,TA,Y,Mix,364,929,0,1293,0,0,1,0,2,1,Gd,7,Typ,0,NA,2Types,1917.0,Fin,2,242.48039168589835,Po,Po,Y,217,206,115,2,326,84,NA,GdPrv,NA,0,1,2010,Oth,Family,294371
511,190,FV,79.0,2175,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,NoRidge,RRAe,Norm,1Fam,1.5Fin,4,6,1874,1964,Gable,CompShg,HdBoard,BrkComm,BrkFace,41.528348956580956,TA,TA,CBlock,TA,TA,Gd,ALQ,648.3424721648046,Unf,,427.2696996877399,1075.6609438367361,GasA,Gd,Y,SBrkr,645,878,44,1567,0,0,3,0,2,1,Gd,7,Typ,1,Gd,2Types,1942.0,Fin,3,80.1487196909628,NA,Gd,Y,283,27,97,0,31,118,NA,NA,NA,0,2,2006,ConLD,AdjLand,347140
512,190,RM,50.0,6827,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,1.5Unf,7,9,1943,1952,Hip,Metal,VinylSd,Plywood,None,72.11963241811593,Gd,TA,PConc,TA,Gd,Av,Unf,1040.2967019481,Unf,13.643415281382342,141.4931208800607,1195.4332381095433,GasA,Gd,Y,FuseA,1695,454,0,2149,0,0,2,0,5,1,Gd,7,Typ,0,TA,BuiltIn,1999.0,RFn,2,194.1713852676678,Gd,NA,N,64,0,238,0,44,0,NA,MnPrv,Shed,500,11,2010,ConLI,Family,375743
513,190,RL,20.0,4782,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,PosN,Norm,1Fam,1.5Unf,3,4,1967,1995,Gable,CompShg,CBlock,AsbShng,None,140.452613272646,Gd,TA,Slab,TA,TA,Av,GLQ,523.5914904625811,Unf,782.7303035169207,238.52889651386621,1544.850690493368,GasA,Gd,Y,SBrkr,895,2000,0,2895,0,0,2,1,4,2,TA,5,Typ,0,Ex,BuiltIn,1971.0,Unf,3,213.80839455846683,TA,Po,Y,44,694,16,0,0,101,NA,NA,NA,522,7,2008,Oth,AdjLand,383309
514,20,RL,58.0,5931,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,7,4,1954,1963,Hip,CompShg,CemntBd,BrkComm,BrkFace,45.09681752831172,Fa,Gd,CBlock,TA,TA,Av,LwQ,658.9986473327864,Unf,5.146247775773599,81.15953794324481,745.3044330518048,GasA,Gd,Y,SBrkr,1094,805,44,1943,1,0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,,Fin,2,155.17407504465493,Fa,Po,Y,458,493,0,7,27,372,NA,NA,NA,0,12,2008,VWD,Family,343885
515,40,RL,69.0,4860,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,TwnhsE,2Story,5,5,1924,1973,Gable,CompShg,MetalSd,CemntBd,None,136.23429043716143,TA,Fa,PConc,TA,Gd,Gd,GLQ,2500.0,Unf,16.973743259823372,370.24127277455455,2887.215016034378,Floor,TA,Y,SBrkr,1215,1053,0,2268,0,1,2,1,4,1,Gd,5,Typ,0,Fa,Detchd,,RFn,1,332.992606506647,Ex,Ex,N,9,137,0,10,13,186,NA,GdWo,NA,664,4,2006,WD,Alloca,375351
516,45,RL,63.0,3029,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,RRAe,Norm,1Fam,SLvl,4,6,1898,2000,Hip,CompShg,VinylSd,CBlock,BrkFace,20.166878309249995,Gd,Ex,CBlock,Gd,TA,No,Rec,2500.0,Rec,1.9654914492960105,1266.2744570406003,3768.2399484898965,GasA,TA,Y,SBrkr,1721,1095,36,2852,0,0,1,0,3,1,Gd,10,Typ,1,Gd,BuiltIn,1914.0,Unf,3,310.7361144736011,Fa,Fa,Y,475,46,16,16,0,0,NA,NA,NA,127,6,2009,CWD,Normal,434651
517,160,RL,40.0,4917,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,IDOTRR,RRAn,Norm,1Fam,SLvl,5,5,1921,1982,Hip,CompShg,CemntBd,Stucco,None,68.48350607722344,Gd,TA,CBlock,TA,TA,NA,Rec,80.35414051625536,Unf,5.140976698365623,334.35718594110983,419.8523031557308,GasA,Gd,Y,SBrkr,2034,595,0,2629,1,0,3,1,3,3,Gd,5,Typ,0,Fa,2Types,1919.0,RFn,1,132.65860613773884,Gd,NA,Y,49,82,301,15,71,0,NA,NA,NA,138,9,2009,ConLw,Abnorml,347217
518,60,RL,49.0,4022,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,RRAn,Norm,1Fam,2Story,7,7,1881,1954,Hip,CompShg,AsbShng,BrkComm,Stone,1333.318384089323,TA,Gd,CBlock,Ex,Gd,Av,LwQ,911.9893745364816,Unf,26.521250605621972,260.69763802772246,1199.208263169826,GasA,Gd,N,SBrkr,1809,1024,0,2833,0,0,1,0,2,1,Ex,6,Typ,0,Ex,NA,1901.0,Unf,2,187.40112664419578,Fa,Ex,Y,153,270,88,0,0,0,NA,NA,Shed,1313,8,2009,ConLw,Family,384322
519,45,RM,96.0,7733,Pave,NA,Reg,Lvl,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,2.5Unf,7,5,1927,1964,Gable,CompShg,Wd Sdng,MetalSd,None,10.405104289256201,Gd,Gd,Wood,Gd,Gd,No,Rec,999.7431835461025,Unf,111.73205812054591,1496.9245661692207,2608.399807835869,GasA,Ex,N,SBrkr,1146,762,0,1908,0,0,2,0,2,1,TA,6,Typ,1,NA,BuiltIn,1914.0,RFn,3,241.2515362167504,TA,NA,Y,551,11,0,0,81,207,NA,MnWw,NA,2452,4,2009,CWD,Family,407626
520,50,RH,79.0,2820,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,PosN,Norm,1Fam,2.5Fin,10,6,1898,1983,Gable,CompShg,BrkFace,AsbShng,None,,TA,TA,PConc,TA,Gd,Av,GLQ,1519.7159830567189,Unf,2.7474645719880106,494.51257258542245,2016.9760202141294,GasA,Gd,Y,SBrkr,689,1365,51,2105,0,0,3,0,3,1,Fa,5,Typ,1,TA,BuiltIn,1902.0,Fin,2,260.6412990601186,TA,NA,Y,0,220,12,0,90,0,NA,NA,NA,2798,9,2009,CWD,AdjLand,427953
521,30,FV,104.0,4307,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NWAmes,Artery,Norm,1Fam,1.5Fin,6,7,1957,1956,Hip,CompShg,AsbShng,CemntBd,BrkFace,66.42130074970885,Gd,Gd,PConc,Gd,Fa,No,Unf,670.5155581281061,Unf,2.3962339144199976,474.512248598728,1147.4240406412541,GasW,Gd,Y,SBrkr,1850,943,42,2835,0,0,2,0,4,1,TA,6,Typ,0,Ex,2Types,1909.0,Unf,2,294.6832681504742,Ex,Gd,Y,166,134,95,0,23,71,NA,NA,NA,0,2,2008,CWD,Abnorml,361761
522,190,RL,70.0,3235,Pave,NA,Reg,Lvl,NoSewr,CulDSac,Gtl,NridgHt,RRNn,PosN,1Fam,1.5Fin,6,7,2002,1951,Hip,CompShg,AsbShng,CemntBd,BrkFace,39.31472485695722,Gd,TA,PConc,TA,Gd,Mn,GLQ,1016.1777309521041,Unf,8.147214196672788,777.0636596866003,1801.388604835377,GasA,Ex,Y,FuseA,857,898,0,1755,0,0,1,0,3,1,Fa,6,Typ,0,TA,Detchd,1958.0,Fin,2,308.4058298468561,Gd,Fa,Y,110,37,23,5,361,0,NA,GdWo,NA,99,2,2009,ConLI,Partial,394939
523,50,RL,122.0,3282,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,CollgCr,Artery,Norm,1Fam,1.5Unf,6,5,1908,2010,Gable,CompShg,AsbShng,Plywood,None,44.52504851251327,Gd,Gd,CBlock,Gd,Gd,Av,NA,332.3524425240614,Unf,2.5437614043005,143.1866687884605,478.0828727168224,GasA,Ex,Y,SBrkr,1824,1175,51,3050,0,0,1,0,4,1,Fa,7,Typ,0,Po,2Types,,Fin,2,267.16737942273636,Po,TA,Y,52,186,0,0,0,0,NA,MnPrv,NA,165,6,2009,CWD,Partial,374111
524,85,RM,95.0,14049,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,RRAe,Norm,1Fam,1.5Unf,6,6,2000,1979,Gable,CompShg,CemntBd,BrkComm,BrkCmn,74.00933509431133,TA,Gd,PConc,TA,Ex,Mn,NA,283.8772898643507,Unf,4.2779392432389125,600.4814143915229,888.6366434991126,GasA,Gd,Y,SBrkr,1492,464,42,1998,1,0,1,1,4,1,TA,9,Typ,1,NA,Detchd,1957.0,NA,4,183.56538559488985,NA,Ex,Y,496,352,69,128,0,84,Ex,NA,NA,162,3,2007,ConLI,Normal,364113
525,40,RH,50.0,4772,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Veenker,RRNn,Norm,1Fam,1Story,10,7,1954,1969,Gable,CompShg,ImStucc,WdShing,Stone,68.85039664445004,Gd,Gd,CBlock,Gd,Gd,No,BLQ,1582.9910600015062,Unf,,210.6984587244052,1802.9389330838321,GasA,Po,Y,Mix,945,1063,18,2026,1,0,2,0,2,1,TA,6,Typ,1,Gd,2Types,,RFn,4,361.1895966445212,Ex,Ex,Y,577,18,41,24,71,0,NA,GdWo,NA,671,9,2010,ConLw,Partial,438199
526,80,RL,61.0,10671,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Artery,Norm,1Fam,SFoyer,5,6,1952,1957,Hip,CompShg,WdShing,BrkComm,None,167.5627211788105,Gd,TA,CBlock,Ex,Gd,Av,Rec,354.77896901316916,Unf,29.371021558478372,2500.0,2884.1499905716473,GasA,Ex,Y,SBrkr,696,693,0,1389,1,0,1,0,4,1,TA,5,Min1,0,TA,CarPort,,NA,2,930.1449753978746,NA,Gd,Y,905,71,168,0,21,163,NA,MnPrv,NA,192,4,2010,Con,Family,330856
527,60,RL,77.0,5680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,PosA,Norm,Duplex,2.5Unf,3,6,2007,1950,Hip,CompShg,HdBoard,AsbShng,None,39.63254596858558,Gd,TA,PConc,Gd,Gd,Av,NA,1969.9446256593133,Unf,13.317052063063413,98.39034629250197,2081.6520240148784,GasA,Ex,Y,SBrkr,1372,1268,101,2741,0,0,2,0,3,1,TA,7,Typ,1,Fa,2Types,1916.0,Fin,1,417.67717067594094,Fa,TA,Y,13,23,0,10,0,123,TA,NA,NA,500,7,2009,ConLw,Normal,370001
528,85,RM,20.0,2530,Pave,NA,IR1,HLS,AllPub,CulDSac,Mod,MeadowV,Artery,Norm,1Fam,2.5Fin,1,5,1897,2006,Gable,CompShg,VinylSd,Wd Sdng,None,33.966029342674155,TA,Fa,CBlock,Gd,NA,Mn,Rec,2500.0,GLQ,15.009149375596442,2500.0,5015.009149375596,GasA,Ex,Y,SBrkr,1300,1567,0,2867,1,0,2,1,3,1,Gd,5,Typ,0,NA,Detchd,1921.0,NA,1,113.45556945297609,Po,Po,Y,260,93,106,0,185,0,NA,NA,Shed,130,5,2008,Con,Alloca,376235
529,160,RL,,16541,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,2.5Fin,3,4,1962,1961,Gable,CompShg,CemntBd,CemntBd,None,27.802657366042354,Gd,Gd,PConc,Fa,TA,Av,Rec,1450.946130697623,Unf,0.9757972064292113,330.7389361763879,1782.66086408044,GasA,Ex,Y,SBrkr,915,251,0,1166,0,0,2,1,3,1,Gd,7,Typ,1,Ex,2Types,,NA,2,558.4373718431438,Po,Ex,N,0,237,500,3,61,198,NA,NA,NA,257,7,2008,ConLw,AdjLand,276479
530,160,RL,73.0,7436,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,RRAe,Norm,1Fam,2.5Fin,8,7,1887,1958,Gable,CompShg,BrkFace,WdShing,None,285.4636318110736,TA,Fa,CBlock,Gd,Gd,Av,Rec,2500.0,Unf,23.50456691931373,57.099182360956256,2580.6037492802698,GasA,TA,Y,FuseP,1995,1807,264,4066,1,0,3,0,4,1,TA,6,Min1,0,Fa,Attchd,2007.0,NA,1,504.30446831640023,Fa,NA,N,308,98,14,24,45,71,NA,NA,NA,0,2,2006,ConLw,AdjLand,551674
531,85,RL,97.0,4673,Pave,NA,Reg,Bnk,AllPub,FR3,Gtl,NridgHt,Feedr,Norm,1Fam,SLvl,8,7,1886,1953,Hip,CompShg,BrkComm,Stone,BrkFace,5.080723862292482,Gd,Gd,CBlock,Gd,Gd,Mn,BLQ,89.69463288124116,Unf,0.13341222286793683,1205.77676165354,1295.6048067576492,Grav,Gd,Y,SBrkr,1503,1171,492,3166,1,0,2,0,4,1,TA,5,Typ,0,Ex,Basment,1928.0,NA,2,165.44890502265056,Gd,NA,Y,48,136,195,166,0,311,NA,NA,NA,296,4,2009,New,Family,510812
532,20,RM,84.0,6667,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2.5Unf,8,4,2009,1954,Gable,CompShg,Stucco,Wd Sdng,BrkFace,143.44570472408117,TA,Gd,PConc,Gd,Gd,Av,BLQ,1255.8173012529478,Unf,1.486474594466266,137.83057647966808,1395.134352327082,GasA,Ex,Y,SBrkr,1164,842,0,2006,1,0,1,1,3,2,Gd,8,Typ,0,Gd,Detchd,1953.0,RFn,4,470.9090411891599,Gd,Ex,Y,193,10,32,0,71,114,NA,NA,NA,0,8,2009,WD,Normal,421197
533,60,RM,104.0,3461,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,StoneBr,PosN,Norm,1Fam,2.5Fin,7,6,1931,1978,Gable,CompShg,BrkComm,CemntBd,BrkFace,427.12454415580413,Gd,Gd,PConc,Gd,TA,No,LwQ,2500.0,Unf,12.846442253611333,1094.459967079896,3607.306409333507,GasA,Gd,Y,FuseF,464,1381,33,1878,1,0,2,0,2,1,TA,8,Min1,1,Po,Basment,,NA,2,163.44812444245198,NA,Gd,Y,16,16,18,0,62,176,NA,NA,NA,178,3,2010,Con,Normal,449460
534,180,C,88.0,2227,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Timber,RRAe,Norm,1Fam,1.5Unf,8,8,1906,1983,Gable,CompShg,CBlock,WdShing,BrkFace,42.87396679321044,Gd,TA,Slab,TA,Gd,Av,GLQ,2118.472782713613,Unf,5.521236496491483,713.0826217247711,2837.0766409348753,GasA,Gd,Y,SBrkr,1010,654,0,1664,0,0,1,0,3,1,TA,3,Typ,1,Fa,BuiltIn,,Fin,1,91.34476442584582,Gd,Ex,Y,40,55,301,2,8,133,NA,NA,NA,0,5,2007,ConLI,AdjLand,409808
535,190,RL,57.0,7467,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1.5Unf,5,6,1881,1969,Gable,CompShg,WdShing,Stucco,BrkFace,21.936113232497558,TA,TA,PConc,Ex,TA,No,ALQ,544.928566439431,Unf,28.926045884564346,341.7095477237946,915.56416004779,GasA,TA,Y,SBrkr,1239,2000,82,3321,0,0,1,1,3,1,TA,6,Typ,0,NA,NA,,NA,3,279.4179510679097,Ex,Po,Y,85,20,16,16,157,92,NA,GdWo,NA,104,5,2006,ConLI,Partial,362331
536,85,RL,95.0,4952,Pave,NA,Reg,HLS,AllPub,Corner,Gtl,MeadowV,PosN,Norm,Duplex,SFoyer,6,5,1938,1992,Hip,CompShg,Stone,HdBoard,Stone,429.99891105990645,TA,TA,PConc,TA,TA,No,LwQ,13.100255973040753,Unf,17.942494534401117,114.68325128178552,145.72600178922738,GasA,TA,Y,SBrkr,776,2000,52,2828,1,0,2,0,3,1,TA,5,Typ,1,Fa,2Types,1935.0,NA,2,343.4767654811072,Gd,TA,Y,75,800,53,45,33,71,NA,NA,NA,424,3,2006,CWD,Abnorml,329532
537,40,RL,92.0,2552,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,RRAe,Norm,1Fam,2.5Unf,3,5,1935,1976,Gable,CompShg,WdShing,Plywood,BrkCmn,144.35381317737645,Gd,Gd,PConc,Gd,Gd,Mn,NA,137.09404038459863,NA,1.5182245564723509,244.20119141335292,382.8134563544239,GasA,Gd,Y,SBrkr,1319,762,0,2081,1,0,2,0,0,1,Gd,7,Typ,0,Po,BuiltIn,1978.0,RFn,2,125.5032265833837,Fa,Ex,Y,210,171,474,0,72,90,NA,MnWw,NA,550,1,2008,New,Partial,287977
538,75,RL,31.0,12895,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAe,Norm,Duplex,2.5Fin,5,5,1896,1965,Gable,CompShg,WdShing,HdBoard,BrkFace,104.43800193234814,TA,Fa,CBlock,TA,Gd,Av,BLQ,1397.4760410388828,Unf,118.22345069275158,1982.097320069402,3497.7968118010367,GasA,Gd,Y,SBrkr,821,485,0,1306,1,0,1,0,3,1,Gd,5,Typ,1,Gd,CarPort,,RFn,1,177.67521716304938,Po,Ex,Y,34,264,9,9,0,207,NA,GdWo,NA,43,5,2008,CWD,Alloca,333865
539,20,RL,92.0,2705,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,RRAe,Norm,1Fam,SLvl,8,7,1949,1977,Hip,CompShg,CBlock,CemntBd,BrkFace,41.73800159432219,Gd,Gd,CBlock,Gd,TA,Gd,GLQ,180.1654178734805,Unf,2.5958850164005844,1050.2099201988904,1232.9712230887715,GasA,Gd,Y,FuseA,644,1158,0,1802,0,0,1,0,4,1,Gd,4,Typ,1,NA,2Types,1900.0,Fin,2,258.6798949504004,TA,TA,Y,62,27,10,27,137,63,NA,GdWo,NA,0,8,2008,ConLI,AdjLand,361231
540,160,RL,46.0,1300,Pave,NA,IR3,Low,NoSewr,CulDSac,Gtl,NoRidge,Feedr,Norm,1Fam,1Story,5,6,1990,1963,Mansard,CompShg,WdShing,Stone,None,6.201600891867964,TA,TA,Slab,TA,Gd,No,Rec,2500.0,Unf,,1708.610956247214,4213.31311607482,GasA,Gd,Y,FuseF,1665,1520,0,3185,1,0,2,0,4,1,TA,6,Min2,1,Po,NA,,RFn,2,123.38227361480341,Ex,TA,Y,160,45,0,0,190,0,NA,NA,Shed,0,7,2007,New,Alloca,533246
541,40,RL,55.0,4223,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,Gilbert,PosA,Norm,Duplex,2Story,7,7,1971,1968,Gable,Tar&Grv,BrkComm,Wd Sdng,BrkFace,13.160928742468242,TA,Gd,CBlock,Gd,Gd,Mn,Unf,97.22408129875615,Rec,57.80961013304215,674.3799436149891,829.4136350467874,GasA,Gd,Y,SBrkr,2059,394,48,2501,0,0,1,0,4,1,TA,4,Min1,2,Ex,Detchd,,RFn,2,438.98251383013144,TA,TA,Y,449,59,65,0,160,0,NA,NA,NA,0,12,2007,VWD,Partial,367343
542,50,RL,,9320,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,PosA,Norm,1Fam,SFoyer,6,7,1921,1966,Hip,CompShg,Plywood,BrkFace,None,70.79504442821235,Gd,Fa,BrkTil,Gd,Gd,NA,ALQ,452.97635350595175,Unf,0.8576941219539013,1901.837339002586,2355.6713866304917,GasA,Ex,Y,SBrkr,1769,1012,39,2820,1,0,1,1,3,1,TA,7,Typ,0,TA,CarPort,1976.0,NA,2,427.52790132360605,Po,Po,N,1500,48,41,0,71,163,NA,MnPrv,NA,343,12,2008,ConLD,Abnorml,412132
543,30,RM,84.0,1828,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,2.5Fin,6,6,1992,2005,Gable,CompShg,MetalSd,WdShing,None,83.02280171021427,Gd,TA,Slab,TA,TA,No,BLQ,1682.573773008942,Unf,3.7896825882693794,2185.7111540236924,3872.074609620904,GasA,Ex,Y,SBrkr,1817,888,145,2850,0,0,2,0,2,1,Gd,11,Typ,2,NA,2Types,1942.0,Unf,5,276.4501122132035,Gd,TA,Y,1500,131,0,40,107,298,NA,NA,NA,0,7,2006,Con,Alloca,500037
